  -1.1401885e-01  -3.5659993e-02
  -1.0771179e-01  -4.3226052e-02
  -1.0031118e-01  -4.9944286e-02
  -9.2671983e-02  -5.6108448e-02
  -8.5460519e-02  -6.2220506e-02
  -7.8972068e-02  -6.8831923e-02
  -7.3062679e-02  -7.6348085e-02
  -6.7213867e-02  -8.4853881e-02
  -6.0710117e-02  -9.4015251e-02
  -5.2876451e-02  -1.0309217e-01
  -4.3305897e-02  -1.1106821e-01
  -3.2009453e-02  -1.1686882e-01
  -1.9443469e-02  -1.1961455e-01
  -6.4047058e-03  -1.1884321e-01
   6.1782562e-03  -1.1464130e-01
   1.7498179e-02  -1.0764729e-01
   2.7094147e-02  -9.8922678e-02
   3.4982668e-02  -8.9721317e-02
   4.1655116e-02  -8.1214157e-02
   4.7939288e-02  -7.4238437e-02
   5.4761394e-02  -6.9133305e-02
   6.2873479e-02  -6.5700707e-02
   7.2621864e-02  -6.3297096e-02
   8.3821638e-02  -6.1027300e-02
   9.5773318e-02  -5.7986157e-02
   1.0741870e-01  -5.3483073e-02
   1.1759440e-01  -4.7192065e-02
   1.2531453e-01  -3.9192774e-02
   1.3000608e-01  -2.9899498e-02
   1.3163361e-01  -1.9906649e-02
   1.3068087e-01  -9.8012425e-03
   1.2799636e-01  -2.6020852e-17
   1.2454756e-01   9.3412362e-03
  -4.0000000e-01  -4.0000000e-01
   7.8936809e-02  -6.8801191e-02
   6.5011051e-02   2.0664905e-03
  -1.5967751e-01   1.0153518e-02
  -4.4382173e-02  -1.5372125e-01
   1.3537778e-01  -8.5281039e-02
   1.2725096e-01   9.6990691e-02
  -4.6346995e-02   1.5314031e-01
  -1.3085803e-01  -9.2066155e-02
   5.6930360e-02  -1.4952904e-01
   1.5984120e-01   7.1267326e-03
   4.9239799e-02   1.5223483e-01
  -1.2539071e-01   9.9383953e-02
   4.0000000e-01  -3.5691569e-01
   4.0000000e-01  -3.1038464e-01
   4.0000000e-01  -2.6013111e-01
   4.0000000e-01  -2.0585729e-01
   4.0000000e-01  -1.4724157e-01
   4.0000000e-01  -8.3936584e-02
   4.0000000e-01  -1.5567204e-02
   4.0000000e-01   5.1390969e-02
   4.0000000e-01   1.1338928e-01
   4.0000000e-01   1.7079512e-01
   4.0000000e-01   2.2394868e-01
   4.0000000e-01   2.7316493e-01
   4.0000000e-01   3.1873554e-01
   4.0000000e-01   3.6093055e-01
   3.6205427e-01   4.0000000e-01
   3.2107288e-01   4.0000000e-01
   2.7681297e-01   4.0000000e-01
   2.2901228e-01   4.0000000e-01
   1.7738753e-01   4.0000000e-01
   1.2163280e-01   4.0000000e-01
   6.1417692e-02   4.0000000e-01
  -3.6146252e-03   4.0000000e-01
  -6.7482131e-02   4.0000000e-01
  -1.2661871e-01   4.0000000e-01
  -1.8137480e-01   4.0000000e-01
  -2.3207489e-01   4.0000000e-01
  -2.7901941e-01   4.0000000e-01
  -3.2248656e-01   4.0000000e-01
  -3.6273392e-01   4.0000000e-01
   1.3005889e-01   2.4925375e-02
   1.2720231e-01   3.4656017e-02
   1.2465297e-01   4.4522180e-02
   1.2174581e-01   5.4634000e-02
   1.1768974e-01   6.4671203e-02
   1.1175017e-01   7.4100117e-02
   1.0345285e-01   8.2250856e-02
   9.2929191e-02   8.8370298e-02
   8.0653637e-02   9.2116449e-02
   6.7467386e-02   9.3525440e-02
   5.3704373e-02   9.3042661e-02
   4.1295678e-02   9.1617411e-02
   3.0113918e-02   9.0317849e-02
   1.9779572e-02   9.0091405e-02
   9.7173652e-03   9.1739220e-02
  -2.2800282e-04   9.5346451e-02
  -1.0935287e-02   1.0044081e-01
  -2.3121499e-02   1.0624268e-01
  -3.6917541e-02   1.1157219e-01
  -5.1745180e-02   1.1508267e-01
  -6.6711203e-02   1.1572508e-01
  -8.1192668e-02   1.1273222e-01
  -9.2993546e-02   1.0632517e-01
  -1.0193198e-01   9.7017850e-02
  -1.0778095e-01   8.5752097e-02
  -1.1089287e-01   7.3617691e-02
  -1.1201838e-01   6.3479582e-02
  -1.1219648e-01   5.9566879e-02
  -1.1251072e-01   5.0379450e-02
  -1.1316076e-01   4.0372648e-02
  -1.1478104e-01   3.1266219e-02
  -1.1768329e-01   2.2539452e-02
  -1.2570155e-01   4.8204489e-03
  -1.2906022e-01  -4.7037665e-03
  -1.3067715e-01  -1.4598965e-02
  -1.2987015e-01  -2.4514316e-02
  -1.2642515e-01  -3.4007649e-02
  -1.2037395e-01  -4.3031004e-02
  -1.1290127e-01  -5.0776484e-02
  -1.0472247e-01  -5.7766205e-02
  -9.6660402e-02  -6.4436974e-02
  -8.9282853e-02  -7.1308397e-02
  -8.2751104e-02  -7.8745068e-02
  -7.6359511e-02  -8.7431967e-02
  -6.9659852e-02  -9.7019984e-02
  -6.1895577e-02  -1.0693386e-01
  -5.2473069e-02  -1.1622479e-01
  -4.1136715e-02  -1.2377383e-01
  -2.7700878e-02  -1.2858096e-01
  -1.3775372e-02  -1.2958048e-01
   1.3995132e-04  -1.2680593e-01
   1.3104248e-02  -1.2066282e-01
   2.4400872e-02  -1.1211544e-01
   3.3902293e-02  -1.0233157e-01
   4.1617847e-02  -9.2941944e-02
   4.8823969e-02  -8.4339292e-02
   5.5958190e-02  -7.7812712e-02
   6.3986107e-02  -7.3256457e-02
   9.7356128e-02  -6.4744796e-02
   1.1018702e-01  -6.0675231e-02
   1.2207703e-01  -5.4846250e-02
   1.3885927e-01  -3.7355891e-02
   1.4216146e-01  -2.7277439e-02
   1.4258213e-01  -1.6356827e-02
   1.4052934e-01  -5.1218868e-03
   1.3718004e-01   5.2720187e-03
   8.1536484e-02   1.5151419e-02
   8.2897786e-02   1.9104676e-02
   8.5130513e-02   2.6233971e-02
   8.6030756e-02   2.9445889e-02
   8.7243461e-02   3.4748558e-02
   8.7594523e-02   3.6904734e-02
   7.9485932e-02   3.2156844e-02
   7.7851330e-02   2.9249107e-02
   7.4388934e-02   2.2629158e-02
   7.2556145e-02   1.8871198e-02
   5.8463516e-02  -1.5151419e-02
   5.7102214e-02  -1.9104676e-02
   5.4869487e-02  -2.6233971e-02
   5.3969244e-02  -2.9445889e-02
   5.2756539e-02  -3.4748558e-02
   5.2405477e-02  -3.6904734e-02
   5.6345619e-02  -3.8536795e-02
   5.7622027e-02  -3.6763910e-02
   6.0514068e-02  -3.2156844e-02
   6.2148670e-02  -2.9249107e-02
   6.5611066e-02  -2.2629158e-02
   6.7443855e-02  -1.8871198e-02
   7.1137684e-02  -1.0886372e-02
   7.2989254e-02  -6.6460442e-03
   1.2018252e-02  -6.7075414e-02
   6.5024107e-03  -6.3081187e-02
   3.6256120e-03  -6.1338349e-02
  -2.6184659e-03  -5.7790709e-02
  -6.0065720e-03  -5.5992106e-02
  -1.4885389e-02  -5.1481005e-02
  -2.4423357e-02  -4.7007454e-02
  -3.2390156e-02  -4.3854789e-02
  -3.8528979e-02  -4.2428807e-02
  -4.7456771e-02  -4.9023593e-02
  -4.7509673e-02  -5.3927178e-02
  -4.5510133e-02  -5.9282805e-02
  -4.0942259e-02  -6.4501393e-02
  -2.3432671e-02  -7.2754534e-02
  -1.3815179e-02  -7.4843751e-02
  -9.9160968e-03  -7.5408749e-02
  -2.4688578e-03  -7.6051700e-02
   1.0838994e-03  -7.6162631e-02
   8.4348711e-03  -7.5726460e-02
   1.4068773e-02  -7.3999157e-02
  -5.7676391e-02   3.9860125e-02
  -6.1682740e-02   3.9604958e-02
  -6.8826136e-02   3.8939465e-02
  -7.2005593e-02   3.8542033e-02
  -7.7154178e-02   3.7633183e-02
  -7.9195515e-02   3.7132390e-02
  -7.9195515e-02   3.2867610e-02
  -7.7154178e-02   3.2366817e-02
  -7.2005593e-02   3.1457967e-02
  -6.8826136e-02   3.1060535e-02
  -6.1682740e-02   3.0395042e-02
  -5.7676391e-02   3.0139875e-02
  -4.9237430e-02   2.9782883e-02
  -4.4796358e-02   2.9694959e-02
  -3.5203642e-02   2.9694959e-02
  -3.0762570e-02   2.9782883e-02
  -2.2323609e-02   3.0139875e-02
  -1.8317260e-02   3.0395042e-02
  -1.1173864e-02   3.1060535e-02
  -7.9944072e-03   3.1457967e-02
  -2.8458221e-03   3.2366817e-02
  -8.0448520e-04   3.2867610e-02
  -8.0448520e-04   3.7132390e-02
  -2.8458221e-03   3.7633183e-02
  -7.9944072e-03   3.8542033e-02
  -1.1173864e-02   3.8939465e-02
  -1.8317260e-02   3.9604958e-02
  -2.2323609e-02   3.9860125e-02
  -3.0762570e-02   4.0217117e-02
  -3.5203642e-02   4.0305041e-02
  -4.4796358e-02   4.0305041e-02
  -4.9237430e-02   4.0217117e-02
   1.1965418e-01   2.2931345e-02
   1.1702349e-01   3.1893509e-02
   1.1251333e-01   4.8686703e-02
   1.1149996e-01   5.1836742e-02
   1.0903796e-01   5.7943245e-02
   1.0753913e-01   6.0994832e-02
   1.0281301e-01   6.8168507e-02
   9.5231881e-02   7.5628671e-02
   8.5565900e-02   8.1270321e-02
   7.4276750e-02   8.4732738e-02
   6.2050977e-02   8.6043797e-02
   4.9518490e-02   8.5609456e-02
   3.8208117e-02   8.4317811e-02
   2.7426397e-02   8.3066773e-02
   1.7898596e-02   8.2901549e-02
   9.2358463e-03   8.4319776e-02
  -1.8896420e-04   8.7709487e-02
  -1.0244873e-02   9.2498375e-02
  -2.1407017e-02   9.7804226e-02
  -3.3964138e-02   1.0264641e-01
  -4.7605566e-02   1.0587605e-01
  -6.1374307e-02   1.0646707e-01
  -7.4635632e-02   1.0373562e-01
  -8.5554063e-02   9.7819153e-02
  -9.3777420e-02   8.9256422e-02
  -9.9158475e-02   7.8891929e-02
  -1.0173584e-01   6.9537834e-02
  -1.0232989e-01   6.5773953e-02
  -1.0305691e-01   5.8401215e-02
  -1.0322076e-01   5.4801529e-02
  -1.0346701e-01   4.7945928e-02
  -1.0355522e-01   4.4658675e-02
  -1.0410859e-01   3.7136305e-02
  -1.0559475e-01   2.8779615e-02
  -1.0826863e-01   2.0736296e-02
  -1.1564543e-01   4.4348130e-03
  -1.1873540e-01  -4.3274652e-03
  -1.2022298e-01  -1.3431048e-02
  -1.1948054e-01  -2.2553170e-02
  -1.1074403e-01  -3.9588524e-02
  -1.0386917e-01  -4.6714366e-02
  -9.6344676e-02  -5.3144908e-02
  -8.8927569e-02  -5.9282016e-02
  -8.2142750e-02  -6.5601152e-02
  -7.6131016e-02  -7.2445462e-02
  -7.0250750e-02  -8.0437410e-02
  -6.4087064e-02  -8.9258386e-02
  -5.6943931e-02  -9.8379156e-02
  -4.8275223e-02  -1.0692680e-01
  -3.7874915e-02  -1.1385696e-01
  -2.5484808e-02  -1.1829448e-01
  -1.2673342e-02  -1.1921405e-01
   1.2875521e-04  -1.1666145e-01
   1.2055908e-02  -1.1100979e-01
   2.2441244e-02  -1.0315307e-01
   2.9928416e-02  -9.5616718e-02
   3.2552739e-02  -9.2555644e-02
   3.8274845e-02  -8.5523895e-02
   4.4918051e-02  -7.7592149e-02
   5.8878985e-02  -6.7390962e-02
   6.5979643e-02  -6.4934836e-02
   6.9226966e-02  -6.4134159e-02
   8.9567638e-02  -5.9565212e-02
   1.0137206e-01  -5.5821213e-02
   1.1231086e-01  -5.0458550e-02
   1.2130600e-01  -4.3346252e-02
   1.2775052e-01  -3.4367419e-02
   1.3078855e-01  -2.5095243e-02
   1.3113892e-01  -1.4659611e-02
   1.2928699e-01  -4.7121358e-03
   1.2620564e-01   4.8502572e-03
  -4.0000000e-01  -3.5711882e-01
  -4.0000000e-01  -3.1080716e-01
  -4.0000000e-01  -2.6079055e-01
  -4.0000000e-01  -2.0677262e-01
  -4.0000000e-01  -1.4843326e-01
  -4.0000000e-01  -8.5426740e-02
  -4.0000000e-01  -1.7379704e-02
  -4.0000000e-01   4.9870508e-02
  -4.0000000e-01   1.1213922e-01
  -4.0000000e-01   1.6979544e-01
  -4.0000000e-01   2.2318083e-01
  -4.0000000e-01   2.7261174e-01
  -4.0000000e-01   3.1838111e-01
  -4.0000000e-01   3.6076015e-01
  -3.5577927e-01  -4.0000000e-01
  -3.0802088e-01  -4.0000000e-01
  -2.5644182e-01  -4.0000000e-01
  -2.0073644e-01  -4.0000000e-01
  -1.4057462e-01  -4.0000000e-01
  -7.5599865e-02  -4.0000000e-01
  -5.4271249e-03  -4.0000000e-01
   5.9897231e-02  -4.0000000e-01
   1.2038275e-01  -4.0000000e-01
   1.7638785e-01  -4.0000000e-01
   2.2824443e-01  -4.0000000e-01
   2.7625978e-01  -4.0000000e-01
   3.2071844e-01  -4.0000000e-01
   3.6188387e-01  -4.0000000e-01
   1.3346193e-01   1.5221914e-02
  -1.2157522e-01   1.3849263e-02
   7.3507204e-02  -7.0139942e-02
   8.2686707e-02  -6.8041220e-02
   8.6736596e-02  -6.7220452e-02
   1.3217710e-01  -4.6781073e-02
   8.3654381e-02   3.8536795e-02
   8.2377973e-02   3.6763910e-02
   6.8862316e-02   1.0886372e-02
   6.7010746e-02   6.6460442e-03
   6.3186815e-02  -2.5857412e-03
   6.1497709e-02  -6.8933632e-03
   7.6813185e-02   2.5857412e-03
   7.8502291e-02   6.8933632e-03
  -3.3568770e-02  -6.9086433e-02
   1.2278498e-01   1.4004161e-02
   1.1467997e-01   4.0963415e-02
  -1.1184920e-01   1.2741322e-02
   5.1481535e-02  -7.1587695e-02
   7.6071770e-02  -6.2597923e-02
   7.9797668e-02  -6.1842816e-02
  -1.5998262e-01   2.3584230e-03
  -1.5988497e-01  -6.0660209e-03
  -1.5928162e-01  -1.5144830e-02
  -1.5805153e-01  -2.4894056e-02
  -1.5605362e-01  -3.5316661e-02
  -1.5312511e-01  -4.6397205e-02
  -1.4908037e-01  -5.8095121e-02
  -1.4482113e-01  -6.8020888e-02
  -1.4028846e-01  -7.6935999e-02
  -1.3560239e-01  -8.4923451e-02
  -1.2457017e-01  -1.0041052e-01
  -1.1718349e-01  -1.0894049e-01
  -1.0855242e-01  -1.1754306e-01
  -9.8525191e-02  -1.2606660e-01
  -8.6949228e-02  -1.3431244e-01
  -7.5650900e-02  -1.4098561e-01
  -6.4734073e-02  -1.4631985e-01
  -5.4291622e-02  -1.5050721e-01
  -3.2458499e-02  -1.5667305e-01
  -1.9368183e-02  -1.5882340e-01
  -5.0838155e-03  -1.5991921e-01
   9.5868849e-03  -1.5971253e-01
   2.3101695e-02  -1.5832344e-01
   3.5469020e-02  -1.5601906e-01
   4.6726400e-02  -1.5302498e-01
   6.7050098e-02  -1.4527314e-01
   7.7623467e-02  -1.3990925e-01
   8.8562285e-02  -1.3325435e-01
   9.9737154e-02  -1.2510995e-01
   1.0916284e-01  -1.1697639e-01
   1.1730220e-01  -1.0881266e-01
   1.2429657e-01  -1.0074901e-01
   1.3028020e-01  -9.2882017e-02
   1.3990714e-01  -7.7627258e-02
   1.4431294e-01  -6.9092508e-02
   1.4848665e-01  -5.9596262e-02
   1.5229280e-01  -4.9060190e-02
   1.5540259e-01  -3.8079318e-02
   1.5757732e-01  -2.7737849e-02
   1.5897821e-01  -1.8053523e-02
   1.5974523e-01  -9.0255472e-03
   1.5999872e-01  -6.3986473e-04
   1.5934775e-01   1.4432468e-02
   1.5844000e-01   2.2288253e-02
   1.5702499e-01   3.0710774e-02
   1.5499441e-01   3.9708100e-02
   1.5222308e-01   4.9276108e-02
   1.4853863e-01   5.9466588e-02
   1.4451921e-01   6.8660027e-02
   1.4029038e-01   7.6932496e-02
   1.3595270e-01   8.4361503e-02
   1.3158561e-01   9.1023228e-02
   1.2231630e-01   1.0314419e-01
   1.1665335e-01   1.0950797e-01
   1.1016646e-01   1.1603168e-01
   1.0275219e-01   1.2264578e-01
   9.4300620e-02   1.2925708e-01
   8.4697731e-02   1.3574349e-01
   7.3829142e-02   1.4194808e-01
   6.5195703e-02   1.4611475e-01
   5.6992408e-02   1.4950540e-01
   3.9533066e-02   1.5503915e-01
   2.8873901e-02   1.5737312e-01
   1.7212666e-02   1.5907144e-01
   4.5155665e-03   1.5993627e-01
  -9.8850494e-03   1.5969435e-01
  -2.3150097e-02   1.5831637e-01
  -3.5291151e-02   1.5605939e-01
  -5.6155738e-02   1.4982167e-01
  -6.6483787e-02   1.4553318e-01
  -7.7271808e-02   1.4010377e-01
  -8.8144850e-02   1.3353084e-01
  -9.7718352e-02   1.2669303e-01
  -1.0611273e-01   1.1975011e-01
  -1.1344755e-01   1.1282577e-01
  -1.1983762e-01   1.0601389e-01
  -1.3048828e-01   9.2589464e-02
  -1.3558018e-01   8.4958906e-02
  -1.4057837e-01   7.6404991e-02
  -1.4537050e-01   6.6838741e-02
  -1.4981528e-01   5.6172793e-02
  -1.5330707e-01   4.5792373e-02
  -1.5590006e-01   3.5988481e-02
  -1.5774276e-01   2.6781020e-02
  -1.5896463e-01   1.8172646e-02
  -2.3138945e-01  -2.2973985e-01
   2.3341326e-01  -2.3145008e-01
  -2.3151283e-01   2.3375623e-01
   2.3442456e-01   2.2618788e-01
  -2.8121403e-01  -5.5245070e-02
   2.7698714e-01  -5.9441586e-02
  -6.8888934e-02  -2.7907277e-01
  -5.0322054e-02   2.7959756e-01
   9.5405359e-03  -1.2209388e-02
  -7.5410818e-02  -1.2607762e-02
   4.2072933e-02   4.0465525e-02
   1.6295232e-02   1.2466275e-01
  -5.6629151e-02   7.3023003e-02
   7.6105479e-02  -1.0383751e-01
  -3.7116725e-01  -3.7685031e-01
   9.8762793e-02  -2.1380179e-02
   3.7479788e-01  -3.7321930e-01
  -2.2225577e-02   6.8737546e-02
   3.8243967e-01   3.8180884e-01
   5.4998897e-02   1.1980931e-01
  -3.7591685e-01   3.7572347e-01
  -1.5906865e-02   1.3282046e-01
   4.2383644e-02  -1.2602229e-01
   4.9081409e-03   6.0875895e-02
   3.3083621e-02  -5.6355132e-02
  -1.0252270e-01  -9.1278667e-02
  -1.7861956e-02  -9.6370804e-02
   1.0566033e-01  -8.5497156e-02
   7.3863152e-02   6.0601373e-02
  -1.3486785e-01   3.3771200e-02
   8.0569693e-02   1.1408676e-01
  -1.1949580e-01  -7.2139399e-02
  -8.4200373e-02  -1.1263240e-01
  -3.8687323e-02  -8.7919015e-02
   1.0253305e-01   9.8542755e-03
  -4.5614863e-02   1.3428370e-01
   1.8647038e-02  -1.3779349e-01
   7.7998436e-02  -4.1519444e-02
  -1.4004424e-01   1.5132067e-02
   5.6943917e-03  -9.4258465e-02
  -6.5806395e-02  -5.8511915e-02
  -1.2960017e-01   5.8275400e-02
  -6.4958054e-02  -1.2628020e-01
  -5.5451839e-02  -7.3522460e-02
   1.0234891e-01   1.0153232e-01
  -1.3171395e-01  -5.1437152e-02
  -1.1260051e-02  -1.4374828e-01
   1.2810910e-01  -6.7532542e-02
  -4.4582598e-02  -1.3643723e-01
  -8.5019931e-02   5.5703169e-02
  -6.4809534e-02   1.3025738e-01
  -1.4581325e-01  -1.1008015e-02
   1.4055072e-01   4.0738612e-02
  -2.6622235e-02  -1.4212504e-01
   1.0201795e-01   3.3071983e-02
  -1.4233453e-01  -2.6445275e-02
   1.4513996e-01   2.2674298e-02
   9.7877292e-02   5.0225942e-02
   1.3530171e-01   5.9559540e-02
  -1.2260429e-01   7.7113007e-02
   6.1186180e-02  -5.2823345e-02
   1.1938027e-01   8.5783780e-02
   2.1815050e-02  -8.4734871e-02
   1.2807121e-01   7.3682774e-02
  -2.6225678e-02  -5.8769126e-02
   1.4708142e-01   9.8765862e-03
  -9.2711852e-02   2.8362352e-02
  -8.0612245e-02   1.2364141e-01
   1.3554824e-01  -5.4680545e-02
  -1.1651747e-01   9.2175167e-02
  -1.3396616e-02  -6.6373982e-02
  -9.5675498e-02   1.1520590e-01
  -1.1167484e-01   1.0473708e-01
   1.4988944e-01  -6.0329550e-03
   1.4732030e-01  -4.2636872e-02
   1.4852846e-01  -3.1260897e-02
  -2.0109932e-03  -6.7997955e-02
   1.4976443e-01  -1.8395933e-02
  -3.7695950e-02  -5.2258884e-02
  -8.6550053e-02   1.0487380e-01
   1.3659335e-01  -2.3851181e-02
  -1.2122978e-01  -3.4334085e-02
  -2.8630566e-02  -1.2295441e-01
  -9.1537546e-02   1.0024692e-01
  -2.3164809e-02  -1.2399646e-01
  -9.9467054e-02   9.0938692e-02
   6.9142094e-02  -2.2498989e-03
   1.3170679e-01  -3.9482599e-02
   1.0507735e-01   7.4122879e-02
  -3.7656972e-02   3.4996867e-02
   1.2272605e-01   3.0971091e-02
  -1.2419355e-01  -2.7307004e-02
   1.1212068e-01   6.4825410e-02
   1.3696791e-01  -1.1357146e-02
   7.2976171e-02   7.2965915e-03
  -9.3783384e-03  -1.2468994e-01
  -1.6594923e-02  -1.2451855e-01
  -4.6843318e-02   3.4955291e-02
   1.2673754e-01  -4.4851616e-02
   1.2128330e-01   4.1673042e-02
   1.1641806e-01   5.5013257e-02
   1.3480037e-01  -4.9454278e-03
   6.5254948e-02  -1.0786423e-02
  -2.8771966e-02   3.4999912e-02
   1.3221062e-01   1.3198541e-03
   1.2564496e-01   2.1249085e-02
   8.0490339e-03  -7.0164416e-02
  -1.0358599e-01   8.2190634e-02
   1.2210083e-01  -4.9011261e-02
   7.5324643e-02   1.4331100e-02
